protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
socks5,80.72.180.122,1080,Kyrgyzstan,KG,Bishkek,elite,true,54.45,AS12997,OJSC Kyrgyztelecom,793.26,1781255311.785912
