protocol,ip,port,country,country_code,city,anonymity,ssl,uptime_percent,asn,isp,latency_ms,last_checked
socks5,147.15.17.132,1081,Brazil,BR,São Paulo,elite,true,84.96,AS31898,Oracle Corporation,6293.36,1783988349.0953224
socks5,206.0.29.86,1080,Brazil,BR,Osasco,elite,true,36.11,AS208690,Cogent Communications,4102.89,1783988348.278571
socks5,38.60.242.89,5555,Brazil,BR,São Paulo,elite,true,74.68,AS138915,Kaopu Cloud HK Limited,1034.46,1783988337.5802069
socks5,186.26.95.249,61445,Brazil,BR,São João de Meriti,elite,true,60.17,AS270938,SAT TELECOM E CONSULTORIA EM TI Ltda,1706.55,1783988247.3807929
socks5,92.113.32.17,1081,Brazil,BR,São Paulo,elite,true,57.41,AS47583,Hostinger International Limited,1271.96,1783988166.6500077
socks5,187.63.9.62,63253,Brazil,BR,Arraial do Cabo,elite,true,50.42,AS28658,Gigalink de Nova Friburgo Soluções em Rede Multimi,4383.95,1783988130.9690192
socks5,147.15.17.132,1082,Brazil,BR,São Paulo,elite,true,87.84,AS31898,Oracle Corporation,3236.53,1783988387.0954695
socks5,147.15.17.132,1088,Brazil,BR,São Paulo,elite,true,86.21,AS31898,Oracle Corporation,8373.91,1783988281.5769308
socks5,147.15.17.132,1085,Brazil,BR,São Paulo,elite,true,84.84,AS31898,Oracle Corporation,3221.79,1783988270.303019
socks5,147.15.17.132,1083,Brazil,BR,São Paulo,elite,true,81.45,AS31898,Oracle Corporation,3206.58,1783988244.1463084
socks5,212.85.0.134,1080,Brazil,BR,São Paulo,elite,true,47.07,AS47583,HOSTINGER BR,3418.03,1783988269.606035
